   0.000000e+00   0.000000e+00   2.421837e+00
   0.000000e+00   2.020202e-01   2.408895e+00
   0.000000e+00   4.040404e-01   2.380989e+00
   0.000000e+00   6.060606e-01   2.339973e+00
   0.000000e+00   8.080808e-01   2.287580e+00
   0.000000e+00   1.010101e+00   2.225426e+00
   0.000000e+00   1.212121e+00   2.155013e+00
   0.000000e+00   1.414141e+00   2.077735e+00
   0.000000e+00   1.616162e+00   1.994878e+00
   0.000000e+00   1.818182e+00   1.907629e+00
   0.000000e+00   2.020202e+00   1.817075e+00
   0.000000e+00   2.222222e+00   1.724210e+00
   0.000000e+00   2.424242e+00   1.629939e+00
   0.000000e+00   2.626263e+00   1.535081e+00
   0.000000e+00   2.828283e+00   1.440374e+00
   0.000000e+00   3.030303e+00   1.346477e+00
   0.000000e+00   3.232323e+00   1.253976e+00
   0.000000e+00   3.434343e+00   1.163389e+00
   0.000000e+00   3.636364e+00   1.075165e+00
   0.000000e+00   3.838384e+00   9.896934e-01
   0.000000e+00   4.040404e+00   9.073036e-01
   0.000000e+00   4.242424e+00   8.282710e-01
   0.000000e+00   4.444444e+00   7.528198e-01
   0.000000e+00   4.646465e+00   6.811263e-01
   0.000000e+00   4.848485e+00   6.133225e-01
   0.000000e+00   5.050505e+00   5.494994e-01
   0.000000e+00   5.252525e+00   4.897099e-01
   0.000000e+00   5.454545e+00   4.339725e-01
   0.000000e+00   5.656566e+00   3.822734e-01
   0.000000e+00   5.858586e+00   3.345703e-01
   0.000000e+00   6.060606e+00   2.907941e-01
   0.000000e+00   6.262626e+00   2.508524e-01
   0.000000e+00   6.464646e+00   2.146317e-01
   0.000000e+00   6.666667e+00   1.819996e-01
   0.000000e+00   6.868687e+00   1.528071e-01
   0.000000e+00   7.070707e+00   1.268913e-01
   0.000000e+00   7.272727e+00   1.040764e-01
   0.000000e+00   7.474747e+00   8.417678e-02
   0.000000e+00   7.676768e+00   6.699796e-02
   0.000000e+00   7.878788e+00   5.233857e-02
   0.000000e+00   8.080808e+00   3.999201e-02
   0.000000e+00   8.282828e+00   2.974800e-02
   0.000000e+00   8.484848e+00   2.139360e-02
   0.000000e+00   8.686869e+00   1.471505e-02
   0.000000e+00   8.888889e+00   9.498474e-03
   0.000000e+00   9.090909e+00   5.531440e-03
   0.000000e+00   9.292929e+00   2.603475e-03
   0.000000e+00   9.494949e+00   5.077430e-04
   0.000000e+00   9.696970e+00  -9.588342e-04
   0.000000e+00   9.898990e+00  -1.994037e-03
   0.000000e+00   1.010101e+01  -2.790010e-03
   0.000000e+00   1.030303e+01  -3.532139e-03
   0.000000e+00   1.050505e+01  -4.399079e-03
   0.000000e+00   1.070707e+01  -5.561025e-03
   0.000000e+00   1.090909e+01  -7.179870e-03
   0.000000e+00   1.111111e+01  -9.408293e-03
   0.000000e+00   1.131313e+01  -1.238927e-02
   0.000000e+00   1.151515e+01  -1.625524e-02
   0.000000e+00   1.171717e+01  -2.112789e-02
   0.000000e+00   1.191919e+01  -2.711690e-02
   0.000000e+00   1.212121e+01  -3.431997e-02
   0.000000e+00   1.232323e+01  -4.282178e-02
   0.000000e+00   1.252525e+01  -5.269351e-02
   0.000000e+00   1.272727e+01  -6.399182e-02
   0.000000e+00   1.292929e+01  -7.675861e-02
   0.000000e+00   1.313131e+01  -9.101954e-02
   0.000000e+00   1.333333e+01  -1.067837e-01
   0.000000e+00   1.353535e+01  -1.240425e-01
   0.000000e+00   1.373737e+01  -1.427686e-01
   0.000000e+00   1.393939e+01  -1.629149e-01
   0.000000e+00   1.414141e+01  -1.844133e-01
   0.000000e+00   1.434343e+01  -2.071742e-01
