   0.000000e+00   0.000000e+00   2.067835e+00
   0.000000e+00   2.020202e-01   1.885847e+00
   0.000000e+00   4.040404e-01   1.739605e+00
   0.000000e+00   6.060606e-01   1.625359e+00
   0.000000e+00   8.080808e-01   1.539500e+00
   0.000000e+00   1.010101e+00   1.478566e+00
   0.000000e+00   1.212121e+00   1.439245e+00
   0.000000e+00   1.414141e+00   1.418390e+00
   0.000000e+00   1.616162e+00   1.413017e+00
   0.000000e+00   1.818182e+00   1.420310e+00
   0.000000e+00   2.020202e+00   1.437632e+00
   0.000000e+00   2.222222e+00   1.462518e+00
   0.000000e+00   2.424242e+00   1.492688e+00
   0.000000e+00   2.626263e+00   1.526041e+00
   0.000000e+00   2.828283e+00   1.560657e+00
   0.000000e+00   3.030303e+00   1.594803e+00
   0.000000e+00   3.232323e+00   1.626926e+00
   0.000000e+00   3.434343e+00   1.655652e+00
   0.000000e+00   3.636364e+00   1.679791e+00
   0.000000e+00   3.838384e+00   1.698325e+00
   0.000000e+00   4.040404e+00   1.710412e+00
   0.000000e+00   4.242424e+00   1.715376e+00
   0.000000e+00   4.444444e+00   1.712707e+00
   0.000000e+00   4.646465e+00   1.702053e+00
   0.000000e+00   4.848485e+00   1.683216e+00
   0.000000e+00   5.050505e+00   1.656141e+00
   0.000000e+00   5.252525e+00   1.620916e+00
   0.000000e+00   5.454545e+00   1.577757e+00
   0.000000e+00   5.656566e+00   1.527006e+00
   0.000000e+00   5.858586e+00   1.469119e+00
   0.000000e+00   6.060606e+00   1.404657e+00
   0.000000e+00   6.262626e+00   1.334279e+00
   0.000000e+00   6.464646e+00   1.258731e+00
   0.000000e+00   6.666667e+00   1.178837e+00
   0.000000e+00   6.868687e+00   1.095488e+00
   0.000000e+00   7.070707e+00   1.009633e+00
   0.000000e+00   7.272727e+00   9.222682e-01
   0.000000e+00   7.474747e+00   8.344260e-01
   0.000000e+00   7.676768e+00   7.471661e-01
   0.000000e+00   7.878788e+00   6.615645e-01
   0.000000e+00   8.080808e+00   5.787030e-01
   0.000000e+00   8.282828e+00   4.996596e-01
   0.000000e+00   8.484848e+00   4.254981e-01
   0.000000e+00   8.686869e+00   3.572588e-01
   0.000000e+00   8.888889e+00   2.959486e-01
   0.000000e+00   9.090909e+00   2.425321e-01
   0.000000e+00   9.292929e+00   1.979226e-01
   0.000000e+00   9.494949e+00   1.629739e-01
   0.000000e+00   9.696970e+00   1.384717e-01
   0.000000e+00   9.898990e+00   1.251265e-01
   0.000000e+00   1.010101e+01   1.235661e-01
   0.000000e+00   1.030303e+01   1.343292e-01
   0.000000e+00   1.050505e+01   1.578592e-01
   0.000000e+00   1.070707e+01   1.944987e-01
   0.000000e+00   1.090909e+01   2.444845e-01
   0.000000e+00   1.111111e+01   3.079434e-01
   0.000000e+00   1.131313e+01   3.848885e-01
   0.000000e+00   1.151515e+01   4.752157e-01
   0.000000e+00   1.171717e+01   5.787021e-01
   0.000000e+00   1.191919e+01   6.950034e-01
   0.000000e+00   1.212121e+01   8.236536e-01
   0.000000e+00   1.232323e+01   9.640639e-01
   0.000000e+00   1.252525e+01   1.115523e+00
   0.000000e+00   1.272727e+01   1.277200e+00
   0.000000e+00   1.292929e+01   1.448142e+00
