   0.000000e+00   0.000000e+00   2.440911e+00
   0.000000e+00   2.020202e-01   2.440341e+00
   0.000000e+00   4.040404e-01   2.439789e+00
   0.000000e+00   6.060606e-01   2.439254e+00
   0.000000e+00   8.080808e-01   2.438737e+00
   0.000000e+00   1.010101e+00   2.438239e+00
   0.000000e+00   1.212121e+00   2.437758e+00
   0.000000e+00   1.414141e+00   2.437295e+00
   0.000000e+00   1.616162e+00   2.436850e+00
   0.000000e+00   1.818182e+00   2.436423e+00
   0.000000e+00   2.020202e+00   2.436014e+00
   0.000000e+00   2.222222e+00   2.435622e+00
   0.000000e+00   2.424242e+00   2.435249e+00
   0.000000e+00   2.626263e+00   2.434893e+00
   0.000000e+00   2.828283e+00   2.434556e+00
   0.000000e+00   3.030303e+00   2.434236e+00
   0.000000e+00   3.232323e+00   2.433935e+00
   0.000000e+00   3.434343e+00   2.433651e+00
   0.000000e+00   3.636364e+00   2.433385e+00
   0.000000e+00   3.838384e+00   2.433138e+00
   0.000000e+00   4.040404e+00   2.432908e+00
   0.000000e+00   4.242424e+00   2.432696e+00
   0.000000e+00   4.444444e+00   2.432502e+00
   0.000000e+00   4.646465e+00   2.432326e+00
   0.000000e+00   4.848485e+00   2.432168e+00
   0.000000e+00   5.050505e+00   2.432028e+00
   0.000000e+00   5.252525e+00   2.431906e+00
   0.000000e+00   5.454545e+00   2.431802e+00
   0.000000e+00   5.656566e+00   2.431716e+00
   0.000000e+00   5.858586e+00   2.431648e+00
   0.000000e+00   6.060606e+00   2.431598e+00
   0.000000e+00   6.262626e+00   2.431566e+00
   0.000000e+00   6.464646e+00   2.431552e+00
   0.000000e+00   6.666667e+00   2.431556e+00
   0.000000e+00   6.868687e+00   2.431578e+00
   0.000000e+00   7.070707e+00   2.431618e+00
   0.000000e+00   7.272727e+00   2.431676e+00
   0.000000e+00   7.474747e+00   2.431751e+00
   0.000000e+00   7.676768e+00   2.431845e+00
   0.000000e+00   7.878788e+00   2.431957e+00
   0.000000e+00   8.080808e+00   2.432087e+00
   0.000000e+00   8.282828e+00   2.432234e+00
   0.000000e+00   8.484848e+00   2.432400e+00
   0.000000e+00   8.686869e+00   2.432584e+00
   0.000000e+00   8.888889e+00   2.432786e+00
   0.000000e+00   9.090909e+00   2.433005e+00
   0.000000e+00   9.292929e+00   2.433243e+00
   0.000000e+00   9.494949e+00   2.433498e+00
   0.000000e+00   9.696970e+00   2.433772e+00
   0.000000e+00   9.898990e+00   2.434063e+00
   0.000000e+00   1.010101e+01   2.434373e+00
   0.000000e+00   1.030303e+01   2.434700e+00
   0.000000e+00   1.050505e+01   2.435045e+00
   0.000000e+00   1.070707e+01   2.435408e+00
   0.000000e+00   1.090909e+01   2.435790e+00
   0.000000e+00   1.111111e+01   2.436189e+00
   0.000000e+00   1.131313e+01   2.436606e+00
   0.000000e+00   1.151515e+01   2.437041e+00
   0.000000e+00   1.171717e+01   2.437493e+00
   0.000000e+00   1.191919e+01   2.437964e+00
   0.000000e+00   1.212121e+01   2.438453e+00
   0.000000e+00   1.232323e+01   2.438959e+00
   0.000000e+00   1.252525e+01   2.439484e+00
   0.000000e+00   1.272727e+01   2.440026e+00
   0.000000e+00   1.292929e+01   2.440586e+00
   0.000000e+00   1.313131e+01   2.441164e+00
   0.000000e+00   1.333333e+01   2.441760e+00
   0.000000e+00   1.353535e+01   2.442373e+00
   0.000000e+00   1.373737e+01   2.443005e+00
   0.000000e+00   1.393939e+01   2.443654e+00
   0.000000e+00   1.414141e+01   2.444321e+00
   0.000000e+00   1.434343e+01   2.445006e+00
   0.000000e+00   1.454545e+01   2.445709e+00
   0.000000e+00   1.474747e+01   2.446429e+00
   0.000000e+00   1.494949e+01   2.447167e+00
   0.000000e+00   1.515152e+01   2.447923e+00
   0.000000e+00   1.535354e+01   2.448697e+00
   0.000000e+00   1.555556e+01   2.449488e+00
   0.000000e+00   1.575758e+01   2.450298e+00
   0.000000e+00   1.595960e+01   2.451125e+00
   0.000000e+00   1.616162e+01   2.451969e+00
   0.000000e+00   1.636364e+01   2.452832e+00
   0.000000e+00   1.656566e+01   2.453712e+00
   0.000000e+00   1.676768e+01   2.454609e+00
   0.000000e+00   1.696970e+01   2.455524e+00
   0.000000e+00   1.717172e+01   2.456457e+00
   0.000000e+00   1.737374e+01   2.457408e+00
   0.000000e+00   1.757576e+01   2.458376e+00
   0.000000e+00   1.777778e+01   2.459362e+00
   0.000000e+00   1.797980e+01   2.460365e+00
   0.000000e+00   1.818182e+01   2.461386e+00
   0.000000e+00   1.838384e+01   2.462425e+00
