   0.000000e+00   0.000000e+00   2.114632e+00
   0.000000e+00   2.020202e-01   2.125156e+00
   0.000000e+00   4.040404e-01   2.135996e+00
   0.000000e+00   6.060606e-01   2.147147e+00
   0.000000e+00   8.080808e-01   2.158608e+00
   0.000000e+00   1.010101e+00   2.170376e+00
   0.000000e+00   1.212121e+00   2.182448e+00
   0.000000e+00   1.414141e+00   2.194821e+00
   0.000000e+00   1.616162e+00   2.207491e+00
   0.000000e+00   1.818182e+00   2.220456e+00
   0.000000e+00   2.020202e+00   2.233713e+00
   0.000000e+00   2.222222e+00   2.247257e+00
   0.000000e+00   2.424242e+00   2.261086e+00
   0.000000e+00   2.626263e+00   2.275195e+00
   0.000000e+00   2.828283e+00   2.289582e+00
   0.000000e+00   3.030303e+00   2.304242e+00
   0.000000e+00   3.232323e+00   2.319172e+00
   0.000000e+00   3.434343e+00   2.334367e+00
   0.000000e+00   3.636364e+00   2.349824e+00
   0.000000e+00   3.838384e+00   2.365539e+00
   0.000000e+00   4.040404e+00   2.381506e+00
   0.000000e+00   4.242424e+00   2.397723e+00
   0.000000e+00   4.444444e+00   2.414184e+00
   0.000000e+00   4.646465e+00   2.430886e+00
   0.000000e+00   4.848485e+00   2.447824e+00
   0.000000e+00   5.050505e+00   2.464992e+00
   0.000000e+00   5.252525e+00   2.482387e+00
   0.000000e+00   5.454545e+00   2.500004e+00
   0.000000e+00   5.656566e+00   2.517838e+00
   0.000000e+00   5.858586e+00   2.535885e+00
   0.000000e+00   6.060606e+00   2.554138e+00
   0.000000e+00   6.262626e+00   2.572594e+00
   0.000000e+00   6.464646e+00   2.591248e+00
   0.000000e+00   6.666667e+00   2.610094e+00
   0.000000e+00   6.868687e+00   2.629126e+00
   0.000000e+00   7.070707e+00   2.648341e+00
   0.000000e+00   7.272727e+00   2.667733e+00
   0.000000e+00   7.474747e+00   2.687296e+00
   0.000000e+00   7.676768e+00   2.707026e+00
   0.000000e+00   7.878788e+00   2.726916e+00
   0.000000e+00   8.080808e+00   2.746962e+00
   0.000000e+00   8.282828e+00   2.767158e+00
   0.000000e+00   8.484848e+00   2.787498e+00
   0.000000e+00   8.686869e+00   2.807978e+00
   0.000000e+00   8.888889e+00   2.828591e+00
