   0.000000e+00   0.000000e+00   4.997964e+00
   0.000000e+00   2.020202e-01   4.997964e+00
   0.000000e+00   4.040404e-01   4.997964e+00
   0.000000e+00   6.060606e-01   4.997964e+00
   0.000000e+00   8.080808e-01   4.997964e+00
   0.000000e+00   1.010101e+00   4.997964e+00
   0.000000e+00   1.212121e+00   4.997964e+00
   0.000000e+00   1.414141e+00   4.997964e+00
   0.000000e+00   1.616162e+00   4.997964e+00
   0.000000e+00   1.818182e+00   4.997964e+00
   0.000000e+00   2.020202e+00   4.997964e+00
   0.000000e+00   2.222222e+00   4.997964e+00
   0.000000e+00   2.424242e+00   4.997964e+00
   0.000000e+00   2.626263e+00   4.997964e+00
   0.000000e+00   2.828283e+00   4.997964e+00
   0.000000e+00   3.030303e+00   4.997964e+00
   0.000000e+00   3.232323e+00   4.997964e+00
   0.000000e+00   3.434343e+00   4.997964e+00
   0.000000e+00   3.636364e+00   4.997964e+00
   0.000000e+00   3.838384e+00   4.997964e+00
   0.000000e+00   4.040404e+00   4.997964e+00
   0.000000e+00   4.242424e+00   4.997964e+00
   0.000000e+00   4.444444e+00   4.997964e+00
   0.000000e+00   4.646465e+00   4.997964e+00
   0.000000e+00   4.848485e+00   4.997964e+00
   0.000000e+00   5.050505e+00   4.997964e+00
   0.000000e+00   5.252525e+00   4.997964e+00
   0.000000e+00   5.454545e+00   4.997964e+00
   0.000000e+00   5.656566e+00   4.997964e+00
   0.000000e+00   5.858586e+00   4.997964e+00
   0.000000e+00   6.060606e+00   4.997964e+00
   0.000000e+00   6.262626e+00   4.997964e+00
   0.000000e+00   6.464646e+00   4.997964e+00
   0.000000e+00   6.666667e+00   4.997964e+00
   0.000000e+00   6.868687e+00   4.997964e+00
   0.000000e+00   7.070707e+00   4.997964e+00
   0.000000e+00   7.272727e+00   4.997964e+00
   0.000000e+00   7.474747e+00   4.997964e+00
   0.000000e+00   7.676768e+00   4.997964e+00
   0.000000e+00   7.878788e+00   4.997964e+00
   0.000000e+00   8.080808e+00   4.997964e+00
   0.000000e+00   8.282828e+00   4.997964e+00
   0.000000e+00   8.484848e+00   4.997964e+00
   0.000000e+00   8.686869e+00   4.997964e+00
   0.000000e+00   8.888889e+00   4.997964e+00
   0.000000e+00   9.090909e+00   4.997964e+00
   0.000000e+00   9.292929e+00   4.997964e+00
   0.000000e+00   9.494949e+00   4.997964e+00
   0.000000e+00   9.696970e+00   4.997964e+00
   0.000000e+00   9.898990e+00   4.997964e+00
   0.000000e+00   1.010101e+01   4.997964e+00
   0.000000e+00   1.030303e+01   4.997964e+00
   0.000000e+00   1.050505e+01   4.997964e+00
   0.000000e+00   1.070707e+01   4.997964e+00
   0.000000e+00   1.090909e+01   4.997964e+00
   0.000000e+00   1.111111e+01   4.997964e+00
   0.000000e+00   1.131313e+01   4.997964e+00
   0.000000e+00   1.151515e+01   4.997964e+00
   0.000000e+00   1.171717e+01   4.997964e+00
   0.000000e+00   1.191919e+01   4.997964e+00
   0.000000e+00   1.212121e+01   4.997964e+00
   0.000000e+00   1.232323e+01   4.997964e+00
   0.000000e+00   1.252525e+01   4.997964e+00
   0.000000e+00   1.272727e+01   4.997964e+00
   0.000000e+00   1.292929e+01   4.997964e+00
   0.000000e+00   1.313131e+01   4.997964e+00
   0.000000e+00   1.333333e+01   4.997964e+00
   0.000000e+00   1.353535e+01   4.997964e+00
   0.000000e+00   1.373737e+01   4.997964e+00
   0.000000e+00   1.393939e+01   4.997964e+00
   0.000000e+00   1.414141e+01   4.997964e+00
   0.000000e+00   1.434343e+01   4.997964e+00
   0.000000e+00   1.454545e+01   4.997964e+00
   0.000000e+00   1.474747e+01   4.997964e+00
   0.000000e+00   1.494949e+01   4.997964e+00
   0.000000e+00   1.515152e+01   4.997964e+00
   0.000000e+00   1.535354e+01   4.997964e+00
   0.000000e+00   1.555556e+01   4.997964e+00
   0.000000e+00   1.575758e+01   4.997964e+00
   0.000000e+00   1.595960e+01   4.997964e+00
   0.000000e+00   1.616162e+01   4.997964e+00
   0.000000e+00   1.636364e+01   4.997964e+00
   0.000000e+00   1.656566e+01   4.997964e+00
   0.000000e+00   1.676768e+01   4.997964e+00
   0.000000e+00   1.696970e+01   4.997964e+00
   0.000000e+00   1.717172e+01   4.997964e+00
   0.000000e+00   1.737374e+01   4.997964e+00
   0.000000e+00   1.757576e+01   4.997964e+00
   0.000000e+00   1.777778e+01   4.997964e+00
   0.000000e+00   1.797980e+01   4.997964e+00
   0.000000e+00   1.818182e+01   4.997964e+00
   0.000000e+00   1.838384e+01   4.997964e+00
   0.000000e+00   1.858586e+01   4.997964e+00
   0.000000e+00   1.878788e+01   4.997964e+00
   0.000000e+00   1.898990e+01   4.997964e+00
   0.000000e+00   1.919192e+01   4.997964e+00
   0.000000e+00   1.939394e+01   4.997964e+00
   0.000000e+00   1.959596e+01   4.997964e+00
   0.000000e+00   1.979798e+01   4.997964e+00
   0.000000e+00   2.000000e+01   4.997964e+00
   1.010101e-01   0.000000e+00   4.997964e+00
   1.010101e-01   2.020202e-01   4.997964e+00
   1.010101e-01   4.040404e-01   4.997964e+00
   1.010101e-01   6.060606e-01   4.997964e+00
   1.010101e-01   8.080808e-01   4.997964e+00
   1.010101e-01   1.010101e+00   4.997964e+00
   1.010101e-01   1.212121e+00   4.997964e+00
   1.010101e-01   1.414141e+00   4.997964e+00
   1.010101e-01   1.616162e+00   4.997964e+00
   1.010101e-01   1.818182e+00   4.997964e+00
   1.010101e-01   2.020202e+00   4.997964e+00
   1.010101e-01   2.222222e+00   4.997964e+00
   1.010101e-01   2.424242e+00   4.997964e+00
